catalogNo,brand,name,category,spec,unit,detectedSpecies,application,host,reactivity,conjugate,casNo,sampleType,listPrice,memberPrice,wholesalePrice,remark
K108439P-50ul,Solarbio,Anti-VEGFD Polyclonal Antibody,reagent,50ul,支,,,,,,,,1920,691.2,768,
CA1140-50ml*2,solarbio,AO-EB双染色试剂盒,reagent,50ml*2,盒,,,,,,,,210,75.6,84,
CA1142-100T,Solarbio,AO荧光染色试剂盒,reagent,100T,瓶,,,,,,,,735,264.6,294,
BC0300-50T/48S,Solarbio,ATP含量检测试剂盒,reagent,50T/48S,盒,,,,,,,,1920,691.2,768,
PR1100-25ml,Solarbio,BCIP/NBT显色试剂盒,reagent,25ml,瓶,,,,,,,,400,144,160,
SB8130-20mg,Solarbio,Berberine 小檗碱 标准品 ≥98%（HPLC）,reagent,20mg,瓶,,,,,,,,200,72,80,
C1400-10*100UL,Solarbio,BL21(DE3)感受态细胞,reagent,10*100ul,瓶,,,,,,,,360,129.6,144,
G2331-100ml,Solarbio,Bouin，s固定液,reagent,100ml,瓶,,,,,,,,360,129.6,144,
PC0010-100T,Solarbio,Bradford法蛋白浓度测定试剂盒,reagent,100T,瓶,,,,,,,,400,144,160,
PC0010-2500T,Solarbio,Bradford法蛋白浓度测定试剂盒,reagent,2500T,盒,,,,,,,,320,115.2,128,
B8010-100mg,Solarbio,Brdu 5-溴-2′-脱氧尿苷,reagent,100mg,瓶,,,,,,,,240,86.4,96,
B8010-1g,Solarbio,Brdu 5-溴-2′-脱氧尿苷,reagent,1g,瓶,,,,,,,,1540,554.4,616,
SF063-0.5ml,solarbio,BSA-FITC,reagent,0.5ml,瓶,,,,,,,,340,122.4,136,
PC0001-1ml,Solarbio,BSA标准品5mg/ml,reagent,1ml,瓶,,,,,,,,100,36,40,
C7600-10g,Solarbio,Calcein 钙黄绿素,reagent,10g,瓶,,,,,,,,210,75.6,84,
IA1160-100mg,Solarbio,cAMP；环磷酸腺苷,reagent,100mg,瓶,,,,,,,,1600,576,640,
C8890-5g,solarbio,carbolic acid复红（solid）,reagent,5g,瓶,,,,,,,,560,201.6,224,
BC3810-20T,Solarbio,Caspase-1活性测定试剂盒,reagent,20T,盒,,,,,,,,1365,491.4,546,
BC3810-50T,Solarbio,Caspase-1活性测定试剂盒,reagent,50T,盒,,,,,,,,2415,869.4,966,
BC3830-20T,Solarbio,Caspase-3活性测定试剂盒,reagent,20T,盒,,,,,,,,1560,561.6,624,
BC3830-50T,Solarbio,Caspase-3活性测定试剂盒,reagent,50T,盒,,,,,,,,3000,1080,1200,
BC3880-50T,Solarbio,Caspase-8活性测定试剂盒,reagent,50T,盒,,,,,,,,3450,1242,1380,
C6700-100ul,Solarbio,CCCP 细胞凋亡诱导剂,reagent,100ul,瓶,,,,,,,,800,288,320,
CA1210-1000T,Solarbio,CCK-8试剂盒(细胞增殖及毒性检测试剂盒),reagent,1000T,盒,,,,,,,,1920,691.2,768,
CA1210-100T,Solarbio,CCK-8试剂盒(细胞增殖及毒性检测试剂盒),reagent,100T,盒,,,,,,,,320,115.2,128,
C7140-25ml,Solarbio,Cedar oil 香柏油,reagent,25ml,瓶,,,,,,,,60,21.6,24,
SEKCN-0099-96T,Solarbio,Chicken IFN-β ELISA Kit,reagent,96T,盒,,,,,,,,6400,2304,2560,
SEKCN-0162-96T,Solarbio,Chicken IFN-γ ELISA KIT,reagent,96T,盒,,,,,,,,6400,2304,2560,
IC1130-20mg,solarbio,Chrysophanol；大黄酚,reagent,20mg,瓶,,,,,,,,440,158.4,176,
IC1140-20mg,Solarbio,Cinnamaldehyde；肉桂醛,reagent,20mg,瓶,,,,,,,,360,129.6,144,
G1140-500ml,Solarbio,Cole苏木素染色液(常规染色),reagent,500ml,瓶,,,,,,,,1240,446.4,496,
IC0620-10mg,Solarbio,Curcumol 莪术醇,reagent,10mg,瓶,,,,,,,,600,216,240,
K1031G-Cy3.5-100ul,Solarbio,Cy3.5标记的羊抗小鼠IgG,reagent,100ul,支,,,,,,,,840,302.4,336,
S1053-5mg,Solarbio,Cy5,reagent,5mg,瓶,,,,,,,,4900,1764,1960,
IC0630-100mg,Solarbio,Cytarabine 阿糖胞苷,reagent,100mg,瓶,,,,,,,,1050,378,420,
D8310-100g,Solarbio,D-(+)半乳糖,reagent,100g,瓶,,,,,,,,1000,360,400,
D8310-25g,Solarbio,D-(+)半乳糖,reagent,25g,瓶,,,,,,,,260,93.6,104,
D8110-100g,Solarbio,D-(+)-麦芽糖 ≥98%,reagent,100g,瓶,,,,,,,,240,86.4,96,
M0041-500g,Solarbio,D101大孔吸附树脂,reagent,500g,瓶,,,,,,,,400,144,160,
M1060-100T,Solarbio,D2000 DNA Ladder,reagent,100T,盒,,,,,,,,280,100.8,112,
M1060-50T,Solarbio,D2000 DNA Ladder,reagent,50T,盒,,,,,,,,160,57.6,64,
M1070-50T,Solarbio,D2000 plus DNA Ladder,reagent,50T,盒,,,,,,,,160,57.6,64,
M0046-500g,Solarbio,D301弱碱性苯乙烯系阴离子树脂,reagent,500g,瓶,,,,,,,,350,126,140,
M0086-500g,Solarbio,D-941吸附树脂,reagent,500g,瓶,,,,,,,,480,172.8,192,
M0072-500g,Solarbio,DA201大孔吸附树脂,reagent,500g,瓶,,,,,,,,400,144,160,
SA9160-100mg,Solarbio,D-Alanine 丙氨酸 标准品， ≥98%（HPLC）,reagent,100mg,瓶,,,,,,,,475,171,190,
SD8490-20mg,Solarbio,Daphnetin（瑞香素），HPLC≥98%，标准品,reagent,20mg,瓶,,,,,,,,420,151.2,168,
C0060-1ml,Solarbio,DAPI溶液(1mg/ml) ≥90% (HPLC和 TLC) -20°,reagent,1ml,瓶,,,,,,,,440,158.4,176,
SA8380-100mg,Solarbio,D-arabinose D-阿拉伯糖 标准品,reagent,100mg,瓶,,,,,,,,735,264.6,294,
D6470-25mg,Solarbio,DCFH-DA 活性氧ROS荧光探针,reagent,25mg,瓶,,,,,,,,1300,468,520,
D8300-25g,Solarbio,DEAE葡聚糖凝胶A-25,reagent,25g,瓶,,,,,,,,3200,1152,1280,
S8791-100ml,Solarbio,DEAE-琼脂糖凝胶CL-6B,reagent,100ml,瓶,,,,,,,,1925,693,770,
S8801-100ml,Solarbio,DEAE-琼脂糖凝胶FF,reagent,100ml,瓶,,,,,,,,1925,693,770,
C1100-20×100μl,Solarbio,DH5α感受态细胞,reagent,20×100μl,袋,,,,,,,,600,216,240,
H1040-500ml,Solarbio,D-Hanks，不含钙镁，含酚红（HBSS）,reagent,500ml,瓶,,,,,,,,240,86.4,96,
ID0290-50mg,Solarbio,Dihydroartemisinin 双氢青蒿素,reagent,50mg,瓶,,,,,,,,1225,441,490,
ID0310-1ml,solarbio,Dihydrotestosterone 二氢睾酮/雄诺龙,reagent,10mM*1mL (in DMSO),瓶,,,,,,,,1050,378,420,
ID0310-20mg,solarbio,Dihydrotestosterone 二氢睾酮/雄诺龙,reagent,20mg,瓶,,,,,,,,480,172.8,192,
ID0310-50mg,solarbio,Dihydrotestosterone 二氢睾酮/雄诺龙,reagent,50mg,瓶,,,,,,,,805,289.8,322,
M1700-100T,Solarbio,DL15000 DNA Ladder,reagent,100T,盒,,,,,,,,300,108,120,
SA5170-20mg,solarbio,DL-阿拉伯糖 标准品,reagent,20mg,瓶,,,,,,,,350,126,140,
SM8180-200mg,Solarbio,DL-蛋氨酸/甲硫氨酸 标准品,reagent,200mg,瓶,,,,,,,,160,57.6,64,
YS144943-5g,Solarbio,DL-甘露醇,reagent,5g,瓶,,,,,,,,356,128.16,142.4,
L8601-100ml,Solarbio,DL-乳酸/乳酸 RT,reagent,100ml,瓶,,,,,,,,175,63,70,
11965-500ml,Solarbio,DMEM 高糖，含L-谷氨酰胺、酚红，不含丙酮酸钠、HEPES,reagent,500ml,瓶,,,,,,,,175,63,70,
11995-500ml,Solarbio,DMEM 高糖，含L-谷氨酰胺、酚红、丙酮酸钠，不含HEPES,reagent,500ml,瓶,,,,,,,,220,79.2,88,
12100-20*500ml,Solarbio,DMEM(H)(含双抗，不含丙酮酸钠),reagent,20*500ml,组,,,,,,,,2400,864,960,
31600-500ml,Solarbio,DMEM(低糖，含双抗),reagent,500ml,瓶,,,,,,,,160,57.6,64,
D2400-100T,Solarbio,DNA病毒基因组提取试剂盒,reagent,100T,盒,,,,,,,,1120,403.2,448,
D2400-50T,Solarbio,DNA病毒基因组提取试剂盒,reagent,50T,盒,,,,,,,,525,189,210,
D1200-100T,Solarbio,DNA琼脂糖凝胶回收试剂盒,reagent,100T,盒,,,,,,,,560,201.6,224,
D1200-50T,Solarbio,DNA琼脂糖凝胶回收试剂盒,reagent,50T,盒,,,,,,,,300,108,120,
D2810-5ml,Solarbio,DNA退火缓冲液（5X）,reagent,5ml,瓶,,,,,,,,360,129.6,144,
D7800-500ml,Solarbio,DNS试剂,reagent,500ml,瓶,,,,,,,,1120,403.2,448,
PC2200-1ml,Solarbio,dNTPs Mix(10mM each),reagent,1ml,瓶,,,,,,,,232,83.52,92.8,
ID0400-10mM*1mL(in DMSO),solarbio,Docetaxel 多西他赛,reagent,10mM*1mL,瓶,,,,,,,,1470,529.2,588,
K0038D-AF488,Solarbio,Donkey Anti-Goat IgG/SAlexa Fluor 488,reagent,100ul,支,,,,,,,,1920,691.2,768,
D1040-500ml,solarbio,D-PBS缓冲液(不含钙镁和酚红),reagent,500ml,瓶,,,,,,,,120,84,96,
ID1240-10mg,Solarbio,"DPPH；1,1-二苯基-2-苦基肼",reagent,10mg,瓶,,,,,,,,1200,432,480,
ID1240-5mg,Solarbio,"DPPH；1,1-二苯基-2-苦基肼",reagent,5mg,瓶,,,,,,,,800,288,320,
BC4755-100T/48S,Solarbio,DPPH自由基清除能力检测试剂盒 微量法,reagent,100T/48S,盒,,,,,,,,2100,756,840,
SG8010-100mg,Solarbio,D-半乳糖 标准品,reagent,100mg,瓶,,,,,,,,140,50.4,56,
G8120-1g,Solarbio,D-半乳糖醛酸,reagent,1g,瓶,,,,,,,,340,122.4,136,
SG8830-20mg,Solarbio,D-半乳糖醛酸一水合物 标准品,reagent,20mg,瓶,,,,,,,,120,43.2,48,
M8140-500g,Solarbio,D-甘露醇,reagent,500g,瓶,,,,,,,,240,86.4,96,
F8100-250g,Solarbio,D-果糖 99%,reagent,250g,瓶,,,,,,,,240,86.4,96,
SG8820-20mg,Solarbio,D-葡萄糖醛酸 标准品,reagent,20mg,瓶,,,,,,,,120,43.2,48,
S8090-250g,Solarbio,D-山梨醇 ≥98%,reagent,250 g,瓶,,,,,,,,140,50.4,56,
G8150-1kg,Solarbio,D-无水葡萄糖,reagent,1kg,瓶,,,,,,,,315,113.4,126,
G8150-250g,Solarbio,D-无水葡萄糖,reagent,250g,瓶,,,,,,,,140,50.4,56,
G8150-500g,Solarbio,D-无水葡萄糖,reagent,500g,瓶,,,,,,,,200,72,80,
H2045-500ml,Solarbio,EBSS，不含钙镁，不含酚红,reagent,500ml,瓶,,,,,,,,220,79.2,88,
H2025-500ml,Solarbio,EBSS，含钙镁，不含酚红,reagent,500ml,瓶,,,,,,,,220,79.2,88,
PE0010-50ml*2,Solarbio,ECL Plus超敏发光液,reagent,50ml*2,盒,,,,,,,,1600,576,640,
C1033-100ml,Solarbio,EDTA抗原修复液（1×） ph8.0,reagent,100ml,瓶,,,,,,,,140,50.4,56,
C1034-100ml,Solarbio,EDTA抗原修复液（50X） ph8.0,reagent,100ml,瓶,,,,,,,,180,64.8,72,
C1034-500ML,Solarbio,EDTA抗原修复液（50X） ph8.0,reagent,500ml,瓶,,,,,,,,520,187.2,208,
E1171-100ml,Solarbio,EDTA脱钙液（pH7.2）,reagent,100ml,瓶,,,,,,,,120,43.2,48,
G4530-500ml,Solarbio,Ehrlich苏木素染色液,reagent,500ml,瓶,,,,,,,,2080,748.8,832,
IE0310-2mg,Solarbio,Erastin,reagent,2mg,瓶,,,,,,,,1800,648,720,
P4350-200ml,Solarbio,Ficoll Plus 1.077,reagent,200ml,瓶,,,,,,,,1000,360,400,
F8190-100um,Solarbio,filter 细胞过滤器,reagent,100um,个,,,,,,,,28,10.08,11.2,
K0031R-FITC-100ul,Solarbio,FITC标记的兔抗小鼠IgG,reagent,100ul,瓶,,,,,,,,560,201.6,224,
SF068-0.1ml,Solarbio,FITC标记链霉亲和素,reagent,0.1ml,支,,,,,,,,640,230.4,256,
CA1180-200T,Solarbio,"Fluo-3, AM 钙离子浓度检测试剂盒",reagent,200T,盒,,,,,,,,1800,648,720,
F8500-100 μg,Solarbio,"Fluo-4, AM 钙荧光探针Fluo-4, AM",reagent,100 μg,支,,,,,,,,1155,415.8,462,
F8500-10×100 μg,Solarbio,"Fluo-4, AM 钙荧光探针Fluo-4, AM",reagent,10×100 μg,支,,,,,,,,6037.5,2173.5,2415,
CA1190-200T,solarbio,"Fluo-4,AM钙离子浓度检测试剂盒",reagent,200T（以96孔为例）,盒,,,,,,,,2200,792,880,
F8182-0.2MG/ML,solarbio,FN纤粘连蛋白,reagent,0.2mg/ml,瓶,,,,,,,,770,277.2,308,
F8180-0.2mg/ml,Solarbio,FN纤粘连蛋白（来源人血）,reagent,0.2mg/ml,瓶,,,,,,,,770,277.2,308,
F8180-1ml,Solarbio,FN纤粘连蛋白（来源人血）,reagent,1ml,瓶,,,,,,,,880,316.8,352,
IG0010-500mg,Solarbio,G-418 (disulfate) 遗传霉素,reagent,500mg,瓶,,,,,,,,1800,648,720,
G8160-1g,Solarbio,G-418 遗传霉素硫酸盐 进口,reagent,1g,瓶,,,,,,,,1400,504,560,
G9720-1g,solarbio,Gefitinib 吉非替尼,reagent,1g,瓶,,,,,,,,320,115.2,128,
G4640-3×250ml,Solarbio,Giemsa Stain 快速姬姆萨染色液,reagent,3×250ml,组,,,,,,,,900,324,360,
P1126-500ml,Solarbio,"Gluta固定液(电镜专用,2.5%)",reagent,500ml,瓶,,,,,,,,1280,460.8,512,
P1127-100ml,Solarbio,"Gluta固定液(电镜专用,4%)",reagent,100ml,瓶,,,,,,,,520,187.2,208,
G8142-0.5ml,solarbio,GoldView II型核酸染料(5000×),reagent,0.5ml,瓶,,,,,,,,1800,648,720,
G9440-10g,Solarbio,Griess试剂,reagent,10g,瓶,,,,,,,,480,172.8,192,
IG2220-2mg,Solarbio,GSK126,reagent,2mg,瓶,,,,,,,,1320,475.2,528,
BC2050-50T/48S,Solarbio,H2S含量检测试剂盒,reagent,50T/48S,盒,,,,,,,,1340,482.4,536,
H1070-100ml,Solarbio,HEPES buffer saline,reagent,100ml,瓶,,,,,,,,480,172.8,192,
G1862-500ml,Solarbio,HE分化液,reagent,500ml,瓶,,,,,,,,360,129.6,144,
IH0060-10mg,solarbio,Hoechst 33258 NO33258 荧光染料,reagent,10mg,瓶,,,,,,,,560,201.6,224,
C0020-50ml,Solarbio,Hoechst 33258 染色液(即用型) 10ug/ml,reagent,50ml,瓶,,,,,,,,640,230.4,256,
B8030-25mg,Solarbio,Hoechst 33258 荧光染料,reagent,25mg,瓶,,,,,,,,520,187.2,208,
C0021-1ml,Solarbio,Hoechst 33258染色液（1mg/mL）,reagent,1ml,支,,,,,,,,400,144,160,
C0030-10,Solarbio,Hoechst 33342 染色液(即用型) 10ug/ml,reagent,10ml,瓶,,,,,,,,240,86.4,96,
C0030-50,Solarbio,Hoechst 33342 染色液(即用型) 10ug/ml,reagent,50ml,瓶,,,,,,,,680,244.8,272,
C0030-50ml,Solarbio,Hoechst 33342 染色液(即用型) 10ug/ml,reagent,50ml,瓶,,,,,,,,640,230.4,256,
B8040-25mg,Solarbio,Hoechst33342 荧光染料.,reagent,25mg,瓶,,,,,,,,560,201.6,224,
PC1110-0.5KU,Solarbio,Hot Start Taq DNA Polymerase,reagent,0.5KU,瓶,,,,,,,,640,230.4,256,
M0050-500g,Solarbio,HPD300大孔吸附树脂,reagent,500g,瓶,,,,,,,,480,172.8,192,
M0053-500g,Solarbio,HPD400大孔吸附树脂,reagent,500g,瓶,,,,,,,,400,144,160,
M0058-500g,Solarbio,HPD500大孔吸附树脂,reagent,500g,瓶,,,,,,,,440,158.4,176,
M0052-500g,Solarbio,HPD722大孔吸附树脂,reagent,500g,瓶,,,,,,,,400,144,160,
M0060-500g,Solarbio,HPD826大孔吸附树脂,reagent,500g,瓶,,,,,,,,440,158.4,176,
A1820-100ml,Solarbio,HRP标记抗体稀释液,reagent,100ml,瓶,,,,,,,,800,288,320,
A1820-50ml,Solarbio,HRP标记抗体稀释液,reagent,50ml,瓶,,,,,,,,480,172.8,192,
SE068-0.1ml,Solarbio,HRP标记链霉亲和素,reagent,0.1ml,支,,,,,,,,640,230.4,256,
SE064-0.1ml,Solarbio,HRP标记生物素,reagent,0.1ml,支,,,,,,,,320,115.2,128,
SEKH-0026-96T,solarbio,Human IL-17 ELISA KIT,reagent,96T,盒,,,,,,,,5200,1872,2080,
SI8440-20mg,Solarbio,Inositol 肌醇 标准品， ≥98%（HPLC）,reagent,20mg,瓶,,,,,,,,240,86.4,96,
I1020-5ml,Solarbio,IPTG溶液 ( 50mg/ml),reagent,5ml,瓶,,,,,,,,130,46.8,52,
II0200-50mg,Solarbio,Isoprenaline (hydrochloride) 盐酸异丙肾上腺素,reagent,50mg,瓶,,,,,,,,350,126,140,
I8480-5g,Solarbio,Isoprenaline Hydrochloride 盐酸异丙肾上腺素,reagent,5g,瓶,,,,,,,,525,189,210,
SK8080-100mg,Solarbio,Kanamycin mono sulfate 硫酸卡那霉素 标准品,reagent,100mg,瓶,,,,,,,,420,151.2,168,
G0430-500ml,Solarbio,Krebs-Ringer缓冲液,reagent,500ml,瓶,,,,,,,,480,172.8,192,
G8760-250mg,Solarbio,L-(-)-Glucose L-(-)-葡萄糖,reagent,250mg,瓶,,,,,,,,640,230.4,256,
LA9510,Solarbio,L-15培养基,reagent,,瓶,,,,,,,,350,126,140,
SA8560-200mg,Solarbio,L-Aspartic acid L-天冬氨酸 标准品,reagent,200mg,瓶,,,,,,,,120,43.2,48,
L1010-10*1L,Solarbio,LB液体培养基(干粉),reagent,10*1L,份,,,,,,,,1600,576,640,
L8290-250g,Solarbio,LB营养琼脂,reagent,250g,瓶,,,,,,,,440,158.4,176,
L2010-10K,Solarbio,LB营养琼脂平板（含amp）,reagent,10个/包,包,,,,,,,,300,108,120,
L7580-5g,Solarbio,Levofloxacin hydrochloride 左氧氟沙星,reagent,5g,瓶,,,,,,,,245,88.2,98,
C1101-20ug,Solarbio,ligo（dT）15 Primer,reagent,20ug,瓶,,,,,,,,1207.5,434.7,483,
G3320-2*50ml,Solarbio,lillie二价铁染色试剂盒,reagent,2*50ml,盒,,,,,,,,620,223.2,248,
SL8520-0.2ml,Solarbio,Linoleic acid 亚油酸 标准品 HPLC）,reagent,0.2ml,瓶,,,,,,,,480,172.8,192,
SL8210-20mg,Solarbio,Liquiritin 甘草苷 标准品,reagent,20mg,瓶,,,,,,,,960,345.6,384,
SP8910-20mg,Solarbio,l-Perillaldehyde 紫苏醛 标准品,reagent,20mg,瓶,,,,,,,,210,75.6,84,
SP8540-200mg,Solarbio,L-Proline L-脯氨酸 标准品，≥98%（HPLC）,reagent,200mg,瓶,,,,,,,,120,43.2,48,
SS8430-200mg,Solarbio,L-Serine L-丝氨酸 标准品,reagent,200mg,瓶,,,,,,,,105,37.8,42,
IL0250-10mg,solarbio,Luteolin 木犀草素,reagent,10mg,支,,,,,,,,720,259.2,288,
SL8700-20mg,Solarbio,Lycopene 番茄红素 标准品,reagent,20mg,瓶,,,,,,,,420,151.2,168,
SL8720-200mg,Solarbio,Lycorine 石蒜碱 标准品,reagent,200mg,瓶,,,,,,,,1575,567,630,
L8010-50μl,Solarbio,Lyso-Tracker Red(溶酶体红色荧光探针),reagent,50μl,支,,,,,,,,1260,453.6,504,
SC9730-200mg,Solarbio,L-半胱氨酸 标准品,reagent,200mg,瓶,,,,,,,,144,51.84,57.6,
SP8210-200mg,Solarbio,L-苯丙氨酸 标准品  ≥98%（HPLC）,reagent,200mg,瓶,,,,,,,,120,43.2,48,
SA8080-200mg,Solarbio,L-丙氨酸 标准品,reagent,200mg,瓶,,,,,,,,105,37.8,42,
A9890-1g,Solarbio,L-丙氨酰-L-谷氨酰胺,reagent,1g,瓶,,,,,,,,270,97.2,108,
A9890-5g,Solarbio,L-丙氨酰-L-谷氨酰胺,reagent,5g,瓶,,,,,,,,480,172.8,192,
SG8560-200mg,Solarbio,L-甘氨酸 标准品,reagent,200mg,瓶,,,,,,,,105,37.8,42,
SG8540-200mg,Solarbio,L-谷氨酸 标准品,reagent,200mg,瓶,,,,,,,,120,43.2,48,
G8010-100g,Solarbio,L-谷氨酸钠,reagent,100g,瓶,,,,,,,,240,86.4,96,
G8230-100g,Solarbio,L-谷氨酰胺,reagent,100g,瓶,,,,,,,,315,113.4,126,
G8230-25g,Solarbio,L-谷氨酰胺,reagent,25g,瓶,,,,,,,,120,43.2,48,
SG8550-200mg,Solarbio,L-谷氨酰胺 标准品   HPLC≥98%,reagent,200g,瓶,,,,,,,,140,50.4,56,
SC8360-20mg,Solarbio,L-瓜氨酸 标准品  HPLC≥98%,reagent,20mg,瓶,,,,,,,,175,63,70,
A0013-25g,Solarbio,L-精氨酸,reagent,25g,瓶,,,,,,,,100,36,40,
SA8460,solarbio,L-精氨酸对照品,reagent,200mg/瓶,瓶,,,,,,,,120,43.2,48,
L0010-25g,Solarbio,L-赖氨酸,reagent,25g,瓶,,,,,,,,100,36,40,
SL8330-200mg,Solarbio,L-赖氨酸 标准品,reagent,200mg,瓶,,,,,,,,105,37.8,42,
T0010-25g,Solarbio,L-酪氨酸,reagent,25g,瓶,,,,,,,,120,43.2,48,
SL8030-200mg,Solarbio,L-亮氨酸/白氨酸 标准品  HPLC≥98%,reagent,200mg,瓶,,,,,,,,105,37.8,42,
P0011-25g,Solarbio,L-脯氨酸,reagent,25g,瓶,,,,,,,,122.5,44.1,49,
T0011-5g,Solarbio,L-色氨酸,reagent,5g,瓶,,,,,,,,100,36,40,
ST8320-200mg,Solarbio,L-色氨酸 标准品  HPLC≥98%,reagent,200mg,瓶,,,,,,,,105,37.8,42,
SR8090-100mg,Solarbio,L-鼠李糖 标准品,reagent,100mg,瓶,,,,,,,,280,100.8,112,
ST8200-200mg,Solarbio,L-苏氨酸 标准品,reagent,200mg,瓶,,,,,,,,120,43.2,48,
A0012-100g,Solarbio,L-天门冬氨酸,reagent,100g,瓶,,,,,,,,320,115.2,128,
SV8010-200mg,Solarbio,L-缬氨酸 标准品,reagent,200mg,瓶,,,,,,,,240,86.4,96,
C0011-25g,Solarbio,L-盐酸半胱氨酸,reagent,25g,瓶,,,,,,,,80,28.8,32,
C0014-25g,solarbio,L-盐酸半胱氨酸无水物,reagent,25g,瓶,,,,,,,,100,36,40,
SI8190-200mg,Solarbio,L-异亮氨酸 L-Isoleucine 标准品,reagent,200mg,瓶,,,,,,,,120,43.2,48,
SH8100-200mg,Solarbio,L-组氨酸 标准品,reagent,200mg,瓶,,,,,,,,120,43.2,48,
IM0030-10mg,Solarbio,Mangiferin 芒果苷,reagent,10mg,瓶,,,,,,,,735,264.6,294,
M2000-50T,Solarbio,Marker Ⅱ DNA Ladder,reagent,50T,盒,,,,,,,,180,64.8,72,
M1100-100T,Solarbio,MarkerⅠDNA Ladder,reagent,100T,盒,,,,,,,,280,100.8,112,
SM8550-20mg,Solarbio,Maslinic acid 山楂酸 标准品,reagent,20mg,支,,,,,,,,2520,907.2,1008,
G1340-7*100ml,Solarbio,Masson三色染色试剂盒,reagent,7*100ml,盒,,,,,,,,1000,360,400,
M8370-1ml,Solarbio,Matrigel（基底胶）,reagent,1ml,支,,,,,,,,1400,504,560,
IM1340-5mg,Solarbio,MCC950 Sodium,reagent,5mg,瓶,,,,,,,,2000,720,800,
M9420-500ml,Solarbio,MCCOY'S 5A，with L-Glutamine,reagent,500ml,瓶,,,,,,,,350,126,140,
M9421-500ml,Solarbio,MCCOY'S 5A，with L-Glutamine，with 25mM HEPES,reagent,500ml,瓶,,,,,,,,400,144,160,
41500-500ml,Solarbio,MEM NEAA,reagent,500ml,瓶,,,,,,,,220,79.2,88,
IM0950-50mg,Solarbio,Mevastatin；美伐他汀,reagent,50mg,瓶,,,,,,,,1200,432,480,
M8550-250g,Solarbio,MHA培养基（含琼脂）,reagent,250g,瓶,,,,,,,,630,226.8,252,
M8556-250g,solarbio,MHB培养基,reagent,250g,瓶,,,,,,,,520,187.2,208,
LA6740-250g,solarbio,MH肉汤Ⅱ（阳离子调节）,reagent,250g,瓶,,,,,,,,980,352.8,392,
M9940-50ug,Solarbio,MitoTracker Red CMXRos线粒体红色荧光探针,reagent,50ug,支,,,,,,,,1440,518.4,576,
SEKM-0013-96T,Solarbio,Mouse IL-12 p70 ELISA KIT,reagent,96T,盒,,,,,,,,5200,1872,2080,
SEKM-0002-48T,Solarbio,Mouse IL-1β ELISA KIT,reagent,48T,盒,,,,,,,,3200,1152,1280,
SEKM-0002-96T,Solarbio,Mouse IL-1β ELISA KIT,reagent,96T,盒,,,,,,,,4550,1638,1820,
M8330-250g,Solarbio,MRS培养基,reagent,250g,瓶,,,,,,,,900,324,360,
M8540-250g,Solarbio,MRS肉汤,reagent,250g,瓶,,,,,,,,780,280.8,312,
M8520,solarbio,MS培养基,reagent,250g,瓶,,,,,,,,440,158.4,176,
M8521-250g,Solarbio,MS培养基（不含琼脂和蔗糖）,reagent,250g,瓶,,,,,,,,1000,360,400,
M1025-1ml,solarbio,MTT溶液（0.5%）,reagent,1ml,瓶,,,,,,,,120,43.2,48,
M1025-5ml,solarbio,MTT溶液（0.5%）,reagent,5ml,瓶,,,,,,,,520,187.2,208,
BC0630-50T/24S,Solarbio,NADH氧化酶(NOX)活性检测试剂盒,reagent,50T/24S,盒,,,,,,,,1160,417.6,464,
IN0040-10mg,Solarbio,NADPH (tetrasodium salt) 还原型辅酶Ⅱ四钠,reagent,10mg,瓶,,,,,,,,315,113.4,126,
BC1040-50T/48S,solarbio,NAD-苹果酸脱氢酶(NAD-MDH)活性检测试剂盒,reagent,50T/48S,盒,,,,,,,,720,259.2,288,
N8440-100mg,Solarbio,Nile Red 尼罗红,reagent,100mg,瓶,,,,,,,,1280,460.8,512,
IN0430-20mg,solarbio,Nitidine chloride；氯化两面针碱,reagent,20mg,瓶,,,,,,,,3600,1296,1440,
IN0430-5mg,solarbio,Nitidine chloride；氯化两面针碱,reagent,5mg,支,,,,,,,,1600,576,640,
M0032-500g,Solarbio,NKA-9大孔吸附树脂,reagent,500g,瓶,,,,,,,,500,180,200,
IN9009-500ml,Solarbio,Normal saline；生理盐水（0.75%，非无菌）,reagent,500ml,瓶,,,,,,,,64,23.04,25.6,
SN8230-20mg,solarbio,Notoginsenoside R1 三七皂苷R1 标准品,reagent,20mg,瓶,,,,,,,,480,172.8,192,
N8030,Solarbio,NP40,reagent,100ml,瓶,,,,,,,,320,115.2,128,
N8031-100ml,Solarbio,NP-40 LYSIS BUFFER 裂解液,reagent,100ml,瓶,,,,,,,,420,151.2,168,
N8032-100ml,solarbio,NP-40裂解液,reagent,100ml,瓶,,,,,,,,440,158.4,176,
H8220-25g,Solarbio,N-羟基丁二酰亚胺,reagent,25g,瓶,,,,,,,,180,64.8,72,
C8460-5g,Solarbio,N-乙酰-L-半胱氨酸,reagent,5g,瓶,,,,,,,,120,43.2,48,
SO8030-20mg,Solarbio,Oleanolic acid 齐墩果酸 标准品,reagent,20mg,瓶,,,,,,,,200,72,80,
G7210-1L,Solarbio,PAGE凝胶银染试剂盒,reagent,1L,瓶,,,,,,,,1600,576,640,
SP8920-20mg,Solarbio,Perillartine 紫苏葶 标准品,reagent,20mg,瓶,,,,,,,,280,100.8,112,
PH0020-50ml,Solarbio,PH计电极保存液,reagent,50ml,瓶,,,,,,,,200,72,80,
